feature1,feature2,feature3,feature4,label
-0.09182957207145953,0.2761909612198213,-1.5216246383591725,0.7355020966020893,normal
-0.17091358367833984,0.4823771661009624,-0.5180959537413525,-0.9155473275339047,attack
-0.0730263198601232,1.0128485730938774,0.09167302691737039,0.8462344895682519,normal
0.03599391936379202,0.9831398838775752,0.13376544381468752,1.3241315620116911,normal
-0.18285618197568743,-1.4865293937508415,-0.36751455493370727,0.3976985474965233,attack
-0.18285413720797394,-1.0397752123227328,0.7145401476287145,1.8365667345761858,normal
0.042991280865205615,0.4359091965860117,-0.9903299641511583,-0.7696546193650646,normal
-0.058112413568221485,0.43464025381744087,-0.057207640360649695,-1.2326391026024022,normal
-0.2121644670984704,0.4359218107845678,0.20770499328551795,-1.757765828666483,normal
-0.08611965086317507,3.8260398612221067,0.6052055828579009,1.4621879886521585,attack
-0.21141013033941447,0.4926419131188659,0.8040612101650491,0.6345967684050633,normal
-0.21169808820412764,1.066187959216562,-1.0478373480395722,-0.06347090156731602,normal
-0.12355789390094145,0.8817717557213739,-1.4607973884668355,0.2664661367767975,normal
-0.3919846775910252,0.5744073018800481,1.374944977940401,-1.115467958877075,attack
-0.3685248970421924,-0.40743920847009213,0.42152938669069595,2.396000107028379,normal
-0.22372397065979238,0.6836752962588694,-0.6684776277527587,0.11824179883841443,attack
-0.27983736215008687,-0.872183277579641,1.65074964525845,0.09874725182002453,attack
-0.11455508039162168,-0.3277561290640215,0.2030446333261332,0.7048026759644043,normal
-0.26678406641399277,-0.5802056541008911,1.275727323523542,0.4641418636603196,normal
-0.32959006481962866,-0.004056793081769072,0.1544782771173927,0.21132023999452149,normal
0.028847335792482602,2.263804164813627,2.1646864304369147,-0.7860606094323527,attack
-0.18181285108499157,-1.983816656358001,1.8566778320235777,0.4547606776163838,normal
-0.14528295508807393,0.6098240239741072,-0.16470021237907498,1.8417079044000004,normal
-0.331139975340315,-1.7252684235722795,1.066231638607476,1.314084768039127,normal
-0.22149399927314797,-0.5665629634208766,0.7372580457920408,1.5577044029538694,attack
-0.1398783590326575,1.0188406043792917,1.4666744834185523,-0.5114758706142919,attack
-0.2970449402781377,-0.02192731296202259,-0.8867582029150922,-0.9818580679975877,attack
-0.1069016447307337,-1.181893057289458,0.7782800379871836,-0.1324981540895362,normal
-0.22850045341476738,-0.8137581226635671,1.1538250095427922,0.04597565885447677,attack
-0.19002260417461792,0.6030569171092363,-1.687336105580332,1.067061129601334,normal
-0.22863345884172295,-0.8290576801734351,-1.1069530747576273,-1.6729538963421293,normal
0.07700047388477135,0.1326419479200103,-1.9702180873405524,1.4951331962483205,normal
-0.15537434631396604,-0.04092939335256031,-0.1853170330557693,-0.16417984012800707,attack
-0.2854269617381633,-0.7490539958268934,0.8100390784097641,-0.42855279841430505,normal
-0.05124866201981825,2.0904078022297776,1.60153907733623,-1.0039810410172496,attack
-0.30574448576948354,0.5566605881872473,0.1611105943005422,-1.63597539446685,normal
-0.1276802008927824,-2.1441742680291145,1.7288730648212467,0.8005763559476281,normal
-0.3977623503965637,0.10216631284044517,-1.305472766187144,0.06327425337566847,attack
-0.31911354965940064,-0.7594001345509124,-1.6315075165916628,-1.2771869952680874,normal
5.83834227739372,0.7786077103340973,0.030363795535400903,-1.2822192081852821,normal
-0.06172027999126598,-0.8921882136322129,0.4737216522942065,-0.33898113577038735,normal
6.5619310077570185,-0.20375608100984915,0.053411412146275546,1.632270029548011,normal
-0.16809684953539214,0.4257033567701994,-1.9986683071368943,-0.264063059375662,normal
-0.191194575062213,0.7921388530594801,-0.0034945207029406797,-1.4868009549576935,normal
-0.3378372862866121,-1.3063699443663177,-1.2291965609874984,-0.2504465551474403,normal
-0.2433470211127074,-0.42697332983595426,0.7617616081189866,-0.2769754797759102,normal
-0.21106402680376848,-0.5696237493271677,0.4561056604752032,-2.660564588971517,attack
-0.02203300137803295,-0.7508100411806066,-0.8615012018524021,-0.062202685028052644,attack
-0.11089704587584667,1.7059719645748044,-0.4318594737167763,-0.2358858762627063,normal
-0.373272878966412,0.3241267242427418,-0.9818514450106385,0.6757371760400009,normal
-0.11332996685634808,-1.3679093080998064,0.023171650542726917,1.809192978891782,normal
-0.20165376991118045,0.8450641910659744,1.0496630659361808,1.0988927952522087,normal
-0.23800123279449703,2.0682776271323005,-0.9077379890770272,-0.2732047861372636,attack
-0.07751150060869025,0.9614678962994652,0.5947247405588669,-1.0968222122110394,normal
-0.02528647902097126,-1.6304560756016715,-0.448389793880666,2.5214721192140557,normal
-0.03770612948685929,-0.5790584353457492,-0.713242014419662,0.049410708431141044,normal
-0.25821448717115686,1.1995968760064255,-0.021557404681765528,0.004879584650008731,normal
-0.19220447856323228,-0.8060039468079311,-0.9576760542765647,-0.03253786651048448,normal
-0.11243579375001223,0.36357457304616536,-0.47198073572157023,0.1859527867028067,normal
-0.032193100841745315,0.699586220123037,-1.1216969853566243,-0.15076077566053162,normal
-0.21337254462615576,-1.0287094928189853,2.0678456979532873,-0.5728770175971468,attack
-0.17681639981654992,-0.14767764213190396,0.12194859401736843,-0.5465225631222612,normal
-0.2914828909083412,-3.3794040620415076,-0.619301243415991,-0.04102163705835406,attack
-0.30267604332291226,-1.1276976923316546,0.3021872929250939,-0.5431458717784331,normal
-0.05249649933085966,-0.3437530954468932,-0.02690022115304016,-0.7097312316699576,normal
0.01522091739229909,-1.3546027256041824,-0.136467200507933,0.09583230377653798,normal
-0.16266189218667557,1.5708389542477408,0.705782949890148,-0.2595261536138656,normal
-0.0287073366023133,-1.539825726981682,0.8503449660486856,1.4700036262889575,normal
-0.10865300941700451,-0.5341746409256144,-0.4486353975474074,-2.6154162786251813,normal
-0.23404039105008234,0.04557732533554435,-0.4943385102524441,1.0644213971437468,normal
-0.10868295270327662,1.37669820506229,-0.1910099797836628,1.216412512422577,normal
0.03786294472140293,-1.5456363722340174,-2.23514470937839,-2.047503829898092,normal
-0.15815531030311145,1.0942196311923122,-1.441713089269895,-0.3457684946844123,normal
0.04117675064499883,-0.07682333633773669,1.4649022243974643,-0.3740405142317982,attack
-0.4799720333432862,-1.0841450829547996,1.745364523647012,-1.3927703063836825,attack
-0.05132867131758279,0.3821458573288937,-0.16477271583833422,-0.7736146985370884,attack
-0.142851959167829,0.1149697212821751,0.6678528459653807,-1.100804363896865,attack
-0.19093348371182042,-0.6968633028590291,0.40028610328596925,1.7141255848987604,normal
-0.14226488576519275,-0.016318496680369554,3.1914919647544893,0.91120108727843,normal
-0.4012370325289639,-0.4785839413796737,1.2154963251468704,1.2414561173162921,attack
-0.1810525710509073,0.02808352028063728,-0.04262255764334413,0.7007766480183727,normal
-0.10921638735460071,0.5853154389677694,-0.8772952565755802,-1.118971052388379,normal
0.03037243562649543,1.5237156197125286,-1.5337456770807558,-0.5245577774447707,attack
-0.21824179168424626,-1.344478452453098,0.29158143841625817,0.47236718005530853,normal
-0.2543879465130621,2.0793256827388418,-0.6764088253154401,-1.2104892477531128,normal
-0.21618514221814497,-2.069971806964675,-1.3479840785139625,0.6922481874291013,normal
-0.03968367067720643,-0.24138676041811433,-0.5656958554449092,-0.2451195663629059,normal
-0.11274869331478406,0.5103423782992308,-1.0043761761256118,-0.3773638846627962,normal
-0.21967282314702594,0.19818902905320354,1.7878976907531416,0.6902438438260244,normal
-0.08976792763753329,-0.7196991426740519,0.9755343934817319,0.4280109711946254,attack
-0.141602703103642,-0.2986089595124474,0.07834410656039897,-0.3637411323381521,normal
-0.033052485090984636,-0.5879630225238391,1.5789352466463369,1.1311091749577822,normal
-0.24113120938284083,-0.685840698327994,0.16441200605977338,-1.0717858061323111,attack
-0.19450232327631534,0.775731994463625,-0.7822361246193001,0.5968099345686966,attack
-0.20252881408905488,0.2754069608672806,1.6224830000045136,0.5743577711246055,attack
-0.3359682195576469,-0.791012202275987,0.6298852429305065,-0.31318203363285435,attack
5.758895644200355,0.8265152264930413,-0.9596969552073087,0.31185786498590934,normal
-0.12117993749594741,0.22490996938425237,-0.10557535900751215,-1.2389898715283174,normal
-0.15305646082886853,0.738414839661418,-0.796692276874346,0.8997447259721363,normal
-0.18291020487052495,0.5523030100440645,-1.308194023340242,-0.19062394084945142,normal
-0.32997205240033456,-0.9292354885663122,1.0204515654873845,-0.5227906127398857,normal
-0.20608300374641178,-0.6561985120925042,2.0120660771838788,1.0226350669152378,normal
-0.19637703538715212,0.6718162596526304,-1.3240961796980066,-0.7013714416702505,attack
-0.2536137271659386,0.5327418857398641,0.654149376746697,-1.393704014254199,normal
-0.17378080772789228,-0.10844710960139456,-0.5698002066788349,-1.5393919600188026,normal
-0.10337041277823082,0.03195341316110459,-0.40489015064423384,0.5870504077249286,normal
0.08122354357088266,1.210519561497814,-0.5110553886916089,-1.267814980465269,attack
-0.13195035711218533,-0.6880819958998909,-0.7849657480380322,1.7166070828699,normal
-0.12161645637939976,0.46847499899486644,0.13531960481882907,-2.055900082563664,normal
-0.16296526055200453,-0.2925862089673837,-0.7516436481616572,1.6592456871314225,normal
-0.39266855589124916,-0.3083180813368278,0.35914528914116506,0.1986690344466979,normal
-0.15699551778703477,1.0288212276089415,0.035718613081902696,-0.10391096314334665,attack
-0.14619189097002241,0.751166293883132,-0.15459879169607388,-0.5446151766319131,attack
0.15309357287610506,0.7390725291690083,-0.82890980263558,0.38363908185826484,normal
-0.17765110547083957,1.238770423023992,-0.49529971877846113,-0.04582136723284337,normal
-0.11613681307978621,-0.06588334923457172,0.8482104532095017,1.076019010186253,normal
-0.15801653253206316,0.6054491394719429,0.5915687564515413,0.10349921691029776,normal
-0.2992474686415605,-0.40235813248477487,-0.8994975870888805,0.13896954617337778,attack
-0.011359337925542693,0.24204177504734853,0.1865630973777771,-0.3663428910394363,attack
-0.06004308749137469,-0.2194047282612772,0.8441722430445591,-0.06480907569156372,attack
-0.055173475024367126,0.011302592932273772,-1.5972409344217704,0.29383342746919666,attack
-0.26695386981689895,0.517289649236589,0.6343732988440027,-1.6903613459508193,attack
0.02101906594785277,-0.9182918986639791,-0.581883454570639,-1.3344369958687756,attack
-0.3282882307457114,2.0380410428873175,0.6618437976102909,0.7220072855417405,attack
-0.08060263148995975,-1.1090388399336766,-0.6833760837428271,0.15918904224946948,normal
0.11911911352817797,-1.3204803934600677,-1.7338717714402456,-0.18972051899924347,normal
-0.2770606351114735,1.089087372974113,-1.5550214954734856,0.009308830236057612,normal
-0.2242234249796508,0.716882376688902,0.13487920380064314,0.3329475548898958,attack
-0.14128214470912664,0.5467074396569886,0.34831952805623073,-0.5395421247080057,normal
-0.21639918824496446,0.550999516523363,-0.8256351068163679,-0.77409456790936,attack
-0.346822212461626,-0.0996563232319329,0.7304167719113969,0.1837507643288028,attack
-0.14515407863330365,-0.9985671880092084,-1.5892885477661645,-0.9708140195112333,normal
-0.2859989746020366,-0.010221726001060971,0.019741981343478487,0.39260313518625767,attack
-0.09470928956220982,-0.7750169228901542,-1.1349472071450406,-1.6829035064719142,normal
-0.2682039103126457,0.9032214841038324,-0.571003912150056,1.0031137740298102,normal
0.03934477264156549,-0.23658477559074798,0.13418708263095297,0.4558709043758985,attack
-0.25124436738860617,-0.9256827245800264,-0.7813578706269099,0.2429279173795353,normal
-0.19380478729534353,-0.41365189581717177,-0.30144660158721776,0.9574268138644174,attack
-0.05237302507558251,0.33220135619927704,1.101249264301009,1.628782317305494,attack
-0.3069925194588843,-0.6597976924688207,-0.495421284507162,0.9885756723999642,normal
-0.1253641016188063,-0.9223544455591808,0.9291953577652096,-1.8188795207465358,normal
0.009106049424552037,0.16029832522727633,-1.052945253478273,-1.266976861347697,normal
-0.35389889037015837,0.1615977832898702,0.6207018116539,-0.623177365130627,normal
-0.13069791708109973,-0.602124292635981,1.5402328384059134,0.01683778785344282,attack
-0.12132596490479902,-0.5656553656246781,-2.406313780621242,0.5001782335905798,normal
-0.056320428295627126,0.14847823218877543,-0.7172987013984603,-0.7224133838375834,normal
-0.30775055539804563,-1.5580505703550491,0.6683723983567571,0.1748242232018918,attack
-0.31815087952844595,-1.516791863453063,-0.11839030513700181,-0.7515564239705433,normal
-0.08868759933494079,-0.8169479713782383,0.46069202530907577,-0.6100992095897515,attack
-0.11670507515816031,-0.3040175138444707,-0.5227453877605812,-1.3919339452326114,normal
-0.12249544463704146,0.2285746956596567,0.17371203621493905,-0.9165973753288664,attack
-0.11054459073504773,1.4113165679158517,-0.07061866351391,-1.3378776124672305,normal
6.762436014373746,0.7839161025305644,1.2641141131032145,-0.9683563301872489,attack
-0.12476705778024552,-0.2496682839362911,0.34297270909494965,1.0271901009223627,attack
-0.11719232391910793,-0.10653210455787643,0.4268630865199201,-0.9423250756286647,normal
-0.24266291617279517,-1.1054960271278835,-0.32900075258009437,2.5795065070305387,attack
0.07868138706424554,-0.10602112950339392,-0.40537508684179246,0.4762445188179593,attack
-0.09467933746588092,-0.38041055624497355,-0.3498581408814694,0.17292589614909656,attack
-0.3020653785981842,0.24057123841478995,0.48419682157563076,-0.8528077500540849,normal
-0.07192221099419147,-0.9274437081032908,-0.33818584683100833,0.6797720088479053,normal
-0.2750860016351056,0.440288172319355,0.37862787494371886,-0.574819767057545,normal
-0.0556651007501605,1.4696007329463063,2.179464120183232,0.11115113038464951,attack
-0.009394903570373347,-0.19768590180903695,0.9649297707258234,2.50841904643176,normal
-0.2559060019816306,0.3208053646066373,-0.24241600264510588,-0.10326868401047679,normal
-0.03370870056499882,0.6137688389378144,1.2978307525930457,1.121221016233469,normal
-0.10228311767033159,-0.4947407097574672,-0.3251667767816266,-0.7002237131341785,normal
-0.05130903594453696,0.1403957668422871,-1.969101009646818,-0.04321944576902711,attack
0.08254461288663828,-0.07442693188967169,-0.9302887226717227,1.732345631576298,attack
6.0316502878207645,0.011993411230365654,-1.8003430242647094,-0.6252898854496824,attack
-0.24756812786221363,-0.8723707464391346,-0.26812308280669267,1.7732964798335933,attack
-0.2644787644919952,-0.062321932928037234,0.10495993082973985,0.687089504910186,attack
-0.25529920982619414,0.4186045736428507,1.7771021864857655,-0.5618691646403217,attack
-0.1632960289651617,1.3867235842317929,0.4160968640600966,0.6130063675313908,attack
-0.11120421545486821,0.8871235940766926,-0.13458220868145657,0.9474599378425795,normal
-0.11923259549957581,2.0997913030586823,0.9228552770104415,0.6025859689481247,normal
-0.050670975817370276,-0.8666195732806119,-2.143585522357738,-1.55275995353839,normal
-0.15207398795973254,0.7988074372047946,0.3240062283660365,-0.7237834253687995,normal
0.027338499677200062,0.09900511014921266,0.8638162314919409,-0.2521924083265056,attack
-0.186655265001782,2.1369870780284868,-1.4047964660197954,-0.08200418228567033,normal
0.18509280370838682,-0.908213622193604,1.2398814193908665,0.601467149072992,normal
-0.07576897051328131,-0.940130835880743,0.42776444503365063,0.16591019613475558,normal
-0.26044884612297475,-0.696026122653297,-0.33244075546436375,-1.321810857306264,attack
-0.28706867313364,-2.2444787947958122,0.7245566834999512,0.36501779405876633,normal
-0.09360332320826084,-0.621231668731118,2.3764197144755217,0.5915496151906242,normal
-0.18152471208025028,-0.8582756177327965,0.2698000869846691,0.5416044943745865,normal
-0.06476743255023629,0.06553928192880529,0.33671963711838393,1.0538747972565723,attack
-0.09475347922961011,0.2599077272785886,-0.37688916322981536,0.8111479741862193,normal
-0.1627638693208194,1.8184278958535103,-0.7706988460787526,0.44267807240095325,normal
-0.2591580717560701,0.8781376220292939,0.9237934362940218,-0.0778078947488923,normal
-0.34236144806492125,-0.6731838360066594,-0.7769914514068754,-1.64197748720972,normal
-0.20930496198843204,-0.9997457159161198,0.15856051248528646,0.4136109982625798,normal
-0.04703229720174884,0.41242995232883833,-0.39534156394539477,0.1953949859612841,attack
-0.12702880686292473,-1.428190923915923,0.5694445279268804,0.25821677013698163,attack
-0.30884507388761157,1.7730134060873055,0.42288896331483194,-1.2641958100822002,normal
-0.13212433376519478,1.110751697771054,1.1327625684205924,-1.0717791325399932,normal
-0.10570359197435084,-0.5637634502521075,-0.4279761557815195,1.026709341241614,attack
-0.26377420872212964,-1.8272646355286397,-0.18578912127719435,-0.04770967547753687,normal
-0.13454747785316423,1.287924241859551,-0.9007163520597439,0.6612776418845093,normal
-0.14644365960217504,-0.20355639631418865,-0.3616931747292042,0.019027834333137015,attack
-0.29604567308698465,1.1700449655820866,0.4668990712108198,0.020441533410145124,normal
